"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"9819","83-ctrl",-11.5059017366674,5.0718683574981,21994,0.587446581196581,0.00103757090860536,0.00804490144869081,100,100
"6772","83-ctrl",-6.8744623745994,5.2297874074737,22263,0.59463141025641,0.00104189330332074,0.00806682526738934,100,100
"25802","47-ctrl",-9.91065901786709,6.75325539522335,3578,0.662592592592593,0.00014579244028822,0.00806942465656802,100,100
"79658","83-ctrl",-11.539384425142,4.73433569010187,21997,0.587526709401709,0.00104560386765241,0.0080897509272921,100,100
"3978","83-ctrl",-7.87551287044467,5.7061275156327,22210,0.593215811965812,0.00105707602703753,0.00816680140287479,100,100
"64326","83-ctrl",-14.9072395528331,3.88123428387091,21642,0.578044871794872,0.00105895631711719,0.00817547605911717,100,100
"150472","83-ctrl",-16.5424435556835,3.56309584183012,21382.5,0.571113782051282,0.0010643086211745,0.00821092419466504,100,100
"64324","83-ctrl",-2.54910396294366,3.48701541319908,22350,0.596955128205128,0.00107314635738644,0.00826138989677019,100,100
"326625","83-ctrl",-14.7080801788278,4.07427723467905,21652,0.578311965811966,0.00108927658096358,0.00837361975665235,100,100
"147179","83-ctrl",-6.7397875750158,5.82377356419497,22246.5,0.594190705128205,0.0010920773323588,0.00838917483853988,100,100
"23064","83-ctrl",-3.81442003390405,5.57018899197391,22321.5,0.59619391025641,0.0010935786582921,0.00839473290110003,100,100
"7374","83-ctrl",-17.0864097839296,3.4313815745486,21268.5,0.56806891025641,0.00109702111366914,0.00841517333321322,100,100
"84549","83-ctrl",-14.0661760205403,4.54634360358001,21715,0.579994658119658,0.00109837100199089,0.0084195441935282,100,100
"28998","83-ctrl",-4.6231603722245,4.82557124618138,22306.5,0.595793269230769,0.00111740021568027,0.00855029720210796,100,100
"167681","83-ctrl",-15.5435238743333,3.80324781732724,21527.5,0.574986645299145,0.00111971149127232,0.00855881453633295,100,100
"54830","83-ctrl",-17.9488674698947,3.03189422675937,21103,0.563648504273504,0.00112230107145831,0.00857253748354535,100,100
"8936","83-ctrl",-10.6715799614354,4.85590287428682,22043,0.588755341880342,0.00112462946824995,0.00858424741925157,100,100
"833","83-ctrl",-14.4565838174708,4.03957919967043,21682.5,0.579126602564103,0.00113597792418048,0.00863994176705554,100,100
"143888","83-ctrl",-14.1436826439876,4.05447560685722,21721.5,0.580168269230769,0.00113672911231528,0.00863994176705554,100,100
"55319","83-ctrl",-11.8498191834976,4.71864952511944,21946,0.58616452991453,0.00114134114291034,0.00866889159425146,100,100
"84057","83-ctrl",-8.17393610705992,5.0025513614036,22186,0.592574786324786,0.00114453524525639,0.00868703860903813,100,100
"8665","83-ctrl",-2.7237274832777,3.3685458974256,22328.5,0.596380876068376,0.00114740033760392,0.00869858310483632,100,100
"4097","83-ctrl",-16.2452604599433,3.56340471661913,21420,0.572115384615385,0.00114766814984591,0.00869858310483632,100,100
"5366","47-ctrl",-19.2801779684437,3.52344474728174,3126.5,0.578981481481481,0.00015907642468448,0.00871528858690151,100,100
"9055","83-ctrl",-3.09117114075164,5.1759161436376,22314,0.59599358974359,0.0011514592430598,0.0087211927090136,100,100
"7301","83-ctrl",-17.0100613220875,3.38357507173944,21282,0.568429487179487,0.00115340744326011,0.00872982225463282,100,100
"51094","83-ctrl",-15.2878362573513,3.93461885522861,21557,0.575774572649573,0.00115790670843673,0.00875773448083924,100,100
"10905","83-ctrl",-3.20514873121708,4.12756155577109,22318.5,0.596113782051282,0.00116051726483639,0.00877133252057367,100,100
"2589","83-ctrl",-3.28602035162161,4.46851701339619,22314.5,0.596006944444444,0.0011656997703496,0.00880309437730108,100,100
"11236","83-ctrl",-15.9511104017171,3.57051877217361,21468,0.573397435897436,0.00116716650179911,0.00880309437730108,100,100
"84893","83-ctrl",-17.6734657758725,3.15876289160635,21149.5,0.564890491452991,0.00117357530801151,0.00883907766878452,100,100
"7802","47-stim",-7.68277966414117,7.32368849347486,3652.5,0.676388888888889,0.000162857442205988,0.00887737562489507,100,100
"4013","70-stim",-0.729467384664448,4.85812373278028,639,0.874145006839945,7.44163463069867e-06,0.00892417361879231,100,100
"124411","83-ctrl",-12.8001730502275,4.78018575690144,21833,0.583146367521368,0.00119812640845367,0.00901141346790274,100,100
"54865","83-ctrl",-14.4196519829213,4.06615072394883,21668.5,0.578752670940171,0.00119906065448155,0.00901215991909425,100,100
"11331","83-ctrl",-5.65230806409307,5.71937052952006,22251.5,0.594324252136752,0.00120602575127431,0.00905820176305054,100,100
"85359","83-ctrl",-16.8043514326311,3.30711630785721,21317,0.569364316239316,0.00121872949842513,0.00914089470222548,100,100
"51567","47-ctrl",-7.01404644087861,8.24690451446652,3616,0.66962962962963,0.000168555271444149,0.0091417941944558,100,100
"29880","83-ctrl",-11.4775258505332,4.80463047824473,21958,0.586485042735043,0.00122116580535019,0.00915280731746154,100,100
"57408","47-stim",-10.3315975811421,6.37138091200719,3609.5,0.668425925925926,0.000169611704919907,0.00915309565600276,100,100
"54629","83-ctrl",-7.40840615261893,5.73347078356979,22186,0.592574786324786,0.00122522184350289,0.00917538310840274,100,100
"11091","83-ctrl",-16.7359864855064,3.50685561391245,21315.5,0.569324252136752,0.00122672823361671,0.00917538310840274,100,100
"27300","83-ctrl",-11.7964790553242,5.20380063884263,21915,0.585336538461538,0.00122597276840251,0.00917538310840274,100,100
